KeyValue	PolygonCode	Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
ClimateId7	12345	25-11-1982	0.2	9.5	2.1	3.1873	2.2	0.3
ClimateId7	12345	26-11-1982	0.0	9.1	5.9	1.5321	2.0	0.7
ClimateId7	12345	27-11-1982	0.0	9.1	5.4	1.8695	4.8	1.2
ClimateId7	12345	28-11-1982	0.0	6.3	3.1	1.5919	3.0	0.7
ClimateId7	12345	29-11-1982	0.0	8.8	3.9	2.2736	1.7	0.5
ClimateId7	12345	30-11-1982	1.6	6.0	0.3	1.8911	4.2	0.7
ClimateId7	12345	01-12-1982	0.0	4.9	1.4	1.6442	2.6	0.8
ClimateId7	12345	02-12-1982	0.0	7.2	2.9	1.9071	1.9	0.6
ClimateId7	12345	03-12-1982	0.0	3.1	-0.8	1.5881	1.3	0.4
ClimateId7	12345	04-12-1982	0.0	1.7	-1.5	1.3173	2.8	0.4
ClimateId7	12345	05-12-1982	0.1	0.5	-0.9	1.1624	1.9	0.6
ClimateId7	12345	06-12-1982	0.0	-0.3	-1.1	0.4608	3.3	0.6
ClimateId7	12345	07-12-1982	1.0	1.3	-1.0	0.9251	2.1	0.4
ClimateId7	12345	08-12-1982	0.7	3.7	-0.1	1.5441	2.8	0.3
ClimateId7	12345	09-12-1982	0.6	5.8	0.6	1.7718	1.8	0.5
ClimateId7	12345	10-12-1982	0.7	10.0	3.7	2.3706	3.4	0.4
ClimateId7	12345	11-12-1982	3.2	5.9	2.7	1.2366	4.9	1.1
ClimateId7	12345	12-12-1982	0.2	6.3	1.9	1.7617	5.3	1.5
ClimateId7	12345	13-12-1982	0.4	3.5	-0.3	1.5638	2.4	0.4
ClimateId7	12345	14-12-1982	0.0	3.3	-0.5	1.4052	2.0	0.6
ClimateId7	12345	15-12-1982	0.3	5.1	0.0	1.9826	2.9	0.6
ClimateId7	12345	16-12-1982	3.3	13.9	0.2	2.4446	5.1	0.6
ClimateId7	12345	17-12-1982	2.5	7.4	1.3	1.2359	2.6	0.7
ClimateId7	12345	18-12-1982	2.0	8.3	1.7	1.5366	5.6	1.0
ClimateId7	12345	19-12-1982	5.3	1.4	-0.6	1.1775	8.0	0.8
ClimateId7	12345	20-12-1982	0.0	1.6	-3.9	2.032	2.9	0.3
ClimateId7	12345	21-12-1982	2.1	3.7	0.2	1.3329	2.3	0.5
ClimateId7	12345	22-12-1982	1.3	1.0	-2.3	1.2847	1.3	0.3
ClimateId7	12345	23-12-1982	2.1	2.9	0.0	1.2191	4.8	0.5
ClimateId7	12345	24-12-1982	1.7	1.9	-0.2	0.882	6.6	0.9
ClimateId7	12345	25-12-1982	0.1	2.0	0.2	0.6066	7.4	1.3
ClimateId7	12345	26-12-1982	0.2	4.0	0.6	1.3324	5.6	1.0
ClimateId7	12345	27-12-1982	0.0	6.0	-0.1	2.2086	5.2	0.7
ClimateId7	12345	28-12-1982	1.6	5.8	-0.2	1.6719	6.9	0.9
ClimateId7	12345	29-12-1982	0.1	3.6	1.6	0.7487	7.8	1.8
ClimateId7	12345	30-12-1982	0.0	2.3	-1.8	1.7372	7.7	0.8
ClimateId7	12345	31-12-1982	0.0	2.1	-3.7	2.194	1.8	0.5
ClimateId7	12345	01-01-1983	0.2	2.9	-3.1	2.2265	2.9	0.6
ClimateId7	12345	02-01-1983	0.2	4.8	-0.2	1.9447	5.5	1.0
ClimateId7	12345	03-01-1983	1.5	3.2	-2.1	1.7609	1.9	0.5
ClimateId7	12345	04-01-1983	7.8	7.6	2.3	2.3016	5.4	0.4
ClimateId7	12345	05-01-1983	0.3	5.9	-0.5	1.8112	3.8	0.8
ClimateId7	12345	06-01-1983	2.3	12.0	2.4	2.6639	2.7	0.4
ClimateId7	12345	07-01-1983	0.1	8.1	2.0	2.2413	2.6	0.5
ClimateId7	12345	08-01-1983	0.0	5.9	0.0	2.3773	3.3	0.8
ClimateId7	12345	09-01-1983	0.0	5.9	1.3	1.9929	4.3	1.0
ClimateId7	12345	10-01-1983	0.1	7.5	2.4	2.1863	6.0	1.1
ClimateId7	12345	11-01-1983	0.0	10.1	4.5	2.4079	4.0	1.1
ClimateId7	12345	12-01-1983	0.0	7.8	0.1	3.0031	1.2	0.3
ClimateId7	12345	13-01-1983	0.0	1.1	-2.2	1.8594	1.5	0.5
ClimateId7	12345	14-01-1983	0.0	4.7	-1.9	2.8544	4.3	0.7
ClimateId7	12345	15-01-1983	0.5	5.2	-0.9	2.8185	6.2	0.7
ClimateId7	12345	16-01-1983	3.4	5.4	1.5	1.9658	6.4	1.1
ClimateId7	12345	17-01-1983	5.8	8.6	1.5	2.7218	7.7	0.8
ClimateId7	12345	18-01-1983	0.2	12.6	4.8	3.4141	8.0	2.7
ClimateId7	12345	19-01-1983	0.6	3.5	-0.2	1.9516	7.4	1.3
ClimateId7	12345	20-01-1983	0.0	1.0	-1.7	1.7639	6.4	1.2
ClimateId7	12345	21-01-1983	0.3	3.2	-2.9	3.0308	8.6	1.1
ClimateId7	12345	22-01-1983	0.1	5.3	1.9	2.0121	8.7	1.4
ClimateId7	12345	23-01-1983	0.0	4.7	1.3	1.521	5.0	1.3
ClimateId7	12345	24-01-1983	0.0	4.3	-0.6	2.4251	3.3	0.9
ClimateId7	12345	25-01-1983	0.0	1.3	-4.6	3.1764	1.4	0.2
ClimateId7	12345	26-01-1983	3.0	7.6	-1.1	3.878	4.0	0.3
ClimateId7	12345	27-01-1983	0.0	13.0	5.4	3.9125	5.6	1.3
ClimateId7	12345	28-01-1983	0.4	8.0	8.0	2.2159	6.3	1.5
ClimateId7	12345	29-01-1983	1.5	11.9	6.9	3.1062	6.8	1.8
ClimateId7	12345	30-01-1983	1.9	7.8	1.7	2.2388	3.7	0.9
ClimateId7	12345	31-01-1983	0.6	4.6	2.1	2.4528	7.7	1.8
ClimateId7	12345	01-02-1983	1.7	10.8	-1.6	5.8153	4.2	0.8
ClimateId7	12345	02-02-1983	0.1	5.6	1.7	2.8905	8.4	1.8
ClimateId7	12345	03-02-1983	0.1	5.2	-0.5	3.7669	6.3	1.5
ClimateId7	12345	04-02-1983	0.6	1.6	-1.6	2.6012	6.4	1.2
ClimateId7	12345	05-02-1983	0.0	2.3	-4.8	4.5382	4.7	1.0
ClimateId7	12345	06-02-1983	4.8	2.1	-1.9	3.2421	4.3	0.8
ClimateId7	12345	07-02-1983	1.8	1.5	-2.4	3.202	1.5	0.5
ClimateId7	12345	08-02-1983	0.6	1.6	-3.1	3.6941	1.3	0.4
ClimateId7	12345	09-02-1983	1.5	0.7	-4.4	3.7677	2.8	0.3
ClimateId7	12345	10-02-1983	2.5	1.7	-1.2	2.6805	2.0	0.5
ClimateId7	12345	11-02-1983	4.8	-0.5	-2.0	3.2861	4.0	0.7
ClimateId7	12345	12-02-1983	3.3	0.4	-2.4	3.4231	4.4	0.8
ClimateId7	12345	13-02-1983	0.0	1.0	-6.8	5.481	1.4	0.4
ClimateId7	12345	14-02-1983	1.0	-2.0	-7.3	4.8463	3.0	0.4
ClimateId7	12345	15-02-1983	0.2	-1.9	-7.7	5.1699	4.9	0.9
ClimateId7	12345	16-02-1983	0.0	-3.6	-13.7	6.6084	4.4	0.7
ClimateId7	12345	17-02-1983	0.0	-0.8	-6.3	5.1526	5.6	1.0
ClimateId7	12345	18-02-1983	0.0	1.2	-3.7	4.9137	5.3	0.9
ClimateId7	12345	19-02-1983	0.0	0.2	-6.2	5.587	3.9	0.7
ClimateId7	12345	20-02-1983	0.0	1.0	-3.7	4.6093	3.9	0.9
ClimateId7	12345	21-02-1983	0.2	1.5	-2.4	4.8386	6.2	1.1
ClimateId7	12345	22-02-1983	0.2	-2.2	-7.8	5.5409	5.0	1.0
ClimateId7	12345	23-02-1983	0.0	0.3	-10.3	8.2226	2.2	0.6
ClimateId7	12345	24-02-1983	0.0	2.1	-7.5	7.8615	2.0	0.6
ClimateId7	12345	25-02-1983	0.0	3.1	-10.0	9.2735	3.1	0.7
ClimateId7	12345	26-02-1983	0.0	2.5	-7.3	7.9342	3.2	0.7
ClimateId7	12345	27-02-1983	1.6	3.8	-0.4	4.972	1.7	0.7
ClimateId7	12345	28-02-1983	2.3	8.8	1.2	6.7451	2.4	1.0
ClimateId7	12345	01-03-1983	0.2	7.7	0.7	6.9942	2.0	0.9
ClimateId7	12345	02-03-1983	0.0	3.9	-1.0	5.5495	2.8	0.7
ClimateId7	12345	03-03-1983	0.0	5.3	1.1	5.3188	3.8	1.2
ClimateId7	12345	04-03-1983	0.0	4.1	0.6	4.7725	3.2	1.3
ClimateId7	12345	05-03-1983	0.0	9.2	-3.6	10.3006	3.9	1.3
ClimateId7	12345	06-03-1983	0.2	8.3	3.0	6.4264	7.6	2.0
ClimateId7	12345	07-03-1983	0.3	9.5	5.2	5.7015	9.2	2.4
ClimateId7	12345	08-03-1983	0.0	11.4	7.2	5.7771	6.3	2.3
ClimateId7	12345	09-03-1983	0.0	16.0	2.3	11.5037	4.8	2.1
ClimateId7	12345	10-03-1983	0.0	15.6	5.4	9.8898	4.6	2.2
ClimateId7	12345	11-03-1983	0.2	11.2	3.2	8.6501	6.7	2.2
ClimateId7	12345	12-03-1983	0.3	5.5	-0.1	7.2316	3.8	1.7
ClimateId7	12345	13-03-1983	0.0	6.7	-3.6	10.5264	5.6	1.8
ClimateId7	12345	14-03-1983	0.0	9.4	-2.4	11.3585	5.7	2.4
ClimateId7	12345	15-03-1983	0.0	11.9	1.7	10.5895	6.9	3.1
ClimateId7	12345	16-03-1983	0.0	13.0	4.0	9.5142	3.5	2.4
ClimateId7	12345	17-03-1983	0.0	14.9	0.8	12.6107	2.1	1.7
ClimateId7	12345	18-03-1983	0.1	14.6	5.5	10.4089	4.8	2.2
ClimateId7	12345	19-03-1983	0.1	14.3	7.9	8.8128	4.2	1.9
ClimateId7	12345	20-03-1983	0.8	12.6	7.4	7.8378	3.8	1.6
ClimateId7	12345	21-03-1983	0.0	14.9	1.8	13.1797	2.3	1.6
ClimateId7	12345	22-03-1983	0.0	11.7	3.7	9.3697	6.4	2.1
ClimateId7	12345	23-03-1983	0.3	10.5	2.4	10.3335	6.3	2.6
ClimateId7	12345	24-03-1983	0.0	16.7	1.6	14.792	4.5	2.5
ClimateId7	12345	25-03-1983	5.5	11.7	4.3	10.1044	4.7	1.9
ClimateId7	12345	26-03-1983	0.3	7.7	1.9	8.6433	5.0	1.9
ClimateId7	12345	27-03-1983	0.1	7.5	2.0	8.6993	4.7	2.1
ClimateId7	12345	28-03-1983	0.0	11.8	-2.8	15.3302	2.2	1.8
ClimateId7	12345	29-03-1983	1.0	8.4	2.0	9.7558	2.1	1.3
ClimateId7	12345	30-03-1983	0.2	12.0	1.4	13.0654	2.8	1.8
ClimateId7	12345	31-03-1983	0.0	14.1	2.1	14.0091	1.9	1.8
ClimateId7	12345	01-04-1983	4.5	10.9	6.1	8.7775	2.1	1.4
ClimateId7	12345	02-04-1983	0.0	14.3	5.2	12.4023	3.8	2.1
ClimateId7	12345	03-04-1983	0.8	10.0	5.4	8.7866	3.8	1.8
ClimateId7	12345	04-04-1983	0.0	10.7	1.6	12.7024	2.3	1.6
ClimateId7	12345	05-04-1983	0.9	9.6	3.8	10.0757	3.5	2.0
ClimateId7	12345	06-04-1983	0.0	13.5	0.1	14.2509	3.9	2.4
ClimateId7	12345	07-04-1983	0.1	13.7	3.7	13.8613	3.8	2.5
ClimateId7	12345	08-04-1983	0.0	18.3	5.3	15.0013	3.0	2.6
ClimateId7	12345	09-04-1983	0.2	17.3	9.8	12.084	3.6	2.7
ClimateId7	12345	10-04-1983	2.3	14.7	7.0	11.9315	2.0	2.0
ClimateId7	12345	11-04-1983	0.0	21.1	8.1	16.5675	4.0	3.2
ClimateId7	12345	12-04-1983	3.1	12.3	5.5	11.933	5.8	2.7
ClimateId7	12345	13-04-1983	0.0	8.3	4.5	9.426	6.1	2.6
ClimateId7	12345	14-04-1983	0.1	9.3	1.2	12.6079	6.1	2.5
ClimateId7	12345	15-04-1983	3.2	11.2	4.1	11.834	5.5	2.3
ClimateId7	12345	16-04-1983	0.7	11.5	4.2	12.8966	2.7	2.1
ClimateId7	12345	17-04-1983	0.0	15.9	1.3	18.5175	4.5	2.9
ClimateId7	12345	18-04-1983	0.0	16.0	4.8	16.1779	5.3	3.2
ClimateId7	12345	19-04-1983	0.0	20.2	6.9	18.0761	3.8	3.5
ClimateId7	12345	20-04-1983	0.0	21.6	8.3	17.2052	4.3	3.8
ClimateId7	12345	21-04-1983	0.0	25.0	8.9	20.3524	5.5	4.8
ClimateId7	12345	22-04-1983	0.8	16.7	6.7	14.9205	5.3	3.1
ClimateId7	12345	23-04-1983	0.1	18.2	9.7	14.1215	3.2	2.7
ClimateId7	12345	24-04-1983	0.0	19.8	8.5	17.2728	2.4	3.0
ClimateId7	12345	25-04-1983	0.0	20.7	8.2	18.3986	2.2	3.3
ClimateId7	12345	26-04-1983	0.0	22.3	6.9	20.6422	3.1	3.8
ClimateId7	12345	27-04-1983	0.0	23.6	12.0	16.668	4.2	4.5
ClimateId7	12345	28-04-1983	0.2	20.7	10.8	16.5079	2.6	3.5
ClimateId7	12345	29-04-1983	0.2	23.0	9.7	19.498	3.5	4.0
ClimateId7	12345	30-04-1983	1.7	18.8	10.0	16.0381	3.0	3.3
ClimateId7	12345	01-05-1983	1.4	21.7	8.9	18.3111	4.7	3.8
ClimateId7	12345	02-05-1983	2.7	16.2	9.4	13.8777	7.5	4.3
ClimateId7	12345	03-05-1983	0.0	17.8	4.9	18.9263	3.5	3.5
ClimateId7	12345	04-05-1983	2.0	17.9	6.8	17.9508	3.5	3.3
ClimateId7	12345	05-05-1983	2.2	16.3	7.1	16.1685	3.6	3.1
ClimateId7	12345	06-05-1983	0.0	15.7	5.9	17.2185	2.7	3.1
ClimateId7	12345	07-05-1983	0.0	17.4	3.3	21.1521	4.1	3.5
ClimateId7	12345	08-05-1983	3.4	13.9	9.8	11.066	3.8	2.6
ClimateId7	12345	09-05-1983	9.8	13.7	8.7	11.3451	2.9	2.2
ClimateId7	12345	10-05-1983	0.0	19.6	7.9	19.0011	2.7	3.5
ClimateId7	12345	11-05-1983	0.0	18.6	9.3	17.3286	4.2	3.7
ClimateId7	12345	12-05-1983	0.3	21.4	10.7	18.8061	4.2	4.3
ClimateId7	12345	13-05-1983	0.0	24.1	10.9	20.8837	3.5	4.4
ClimateId7	12345	14-05-1983	0.0	24.6	12.9	19.9139	2.8	4.2
ClimateId7	12345	15-05-1983	0.0	30.2	13.9	23.7596	3.7	5.7
ClimateId7	12345	16-05-1983	0.0	29.4	18.6	19.2355	5.2	6.4
ClimateId7	12345	17-05-1983	0.0	28.7	14.2	22.5782	4.8	6.0
ClimateId7	12345	18-05-1983	0.0	24.1	13.3	18.426	3.8	4.5
ClimateId7	12345	19-05-1983	0.0	24.2	12.2	20.134	4.4	4.7
ClimateId7	12345	20-05-1983	0.0	22.3	9.3	21.5959	3.6	4.4
ClimateId7	12345	21-05-1983	0.0	26.3	12.2	22.6371	4.7	5.4
ClimateId7	12345	22-05-1983	0.0	23.3	15.1	17.3244	2.9	4.2
ClimateId7	12345	23-05-1983	4.5	21.6	14.5	16.2186	3.2	3.9
ClimateId7	12345	24-05-1983	9.4	15.7	10.5	16.5501	5.4	3.6
ClimateId7	12345	25-05-1983	0.3	17.1	7.6	18.3739	4.0	3.7
ClimateId7	12345	26-05-1983	0.0	18.6	9.2	18.6211	3.0	3.9
ClimateId7	12345	27-05-1983	1.1	15.2	9.2	14.604	3.9	3.2
ClimateId7	12345	28-05-1983	0.0	19.4	8.6	20.0901	2.3	3.8
ClimateId7	12345	29-05-1983	0.0	21.3	8.3	22.249	1.9	3.9
ClimateId7	12345	30-05-1983	0.1	22.7	9.5	22.6193	1.8	4.2
ClimateId7	12345	31-05-1983	0.0	25.6	9.9	24.8054	2.0	4.6
ClimateId7	12345	01-06-1983	0.0	27.2	11.6	24.7082	3.6	5.4
ClimateId7	12345	02-06-1983	3.3	26.3	15.6	20.1682	4.0	5.1
ClimateId7	12345	03-06-1983	0.2	25.7	14.5	21.0767	2.0	4.6
ClimateId7	12345	04-06-1983	0.0	27.7	13.2	23.9606	1.5	4.8
ClimateId7	12345	05-06-1983	0.0	29.9	13.8	25.2191	2.0	5.3
ClimateId7	12345	06-06-1983	5.1	21.5	14.6	17.4434	4.3	4.4
ClimateId7	12345	07-06-1983	0.0	19.4	8.6	20.6773	3.7	4.6
ClimateId7	12345	08-06-1983	0.0	24.1	6.3	26.9066	3.6	5.2
ClimateId7	12345	09-06-1983	1.4	28.1	9.8	27.3491	3.1	5.4
ClimateId7	12345	10-06-1983	0.7	25.0	16.1	19.4936	3.3	4.6
ClimateId7	12345	11-06-1983	0.2	22.9	14.3	18.5518	2.5	4.1
ClimateId7	12345	12-06-1983	0.0	23.8	11.3	22.4775	2.1	4.5
ClimateId7	12345	13-06-1983	0.0	24.0	13.0	20.7116	2.3	4.5
ClimateId7	12345	14-06-1983	3.5	22.3	12.6	19.7992	3.9	4.2
ClimateId7	12345	15-06-1983	0.1	20.5	13.4	16.6729	5.7	4.3
ClimateId7	12345	16-06-1983	2.1	12.3	10.5	12.2075	5.4	3.0
ClimateId7	12345	17-06-1983	0.7	16.3	9.6	16.1418	4.8	3.8
ClimateId7	12345	18-06-1983	0.1	15.4	9.4	15.011	4.6	3.5
ClimateId7	12345	19-06-1983	5.8	15.6	12.0	10.5048	4.5	2.5
ClimateId7	12345	20-06-1983	0.8	18.7	13.2	15.6404	3.5	3.3
ClimateId7	12345	21-06-1983	0.0	25.3	13.5	21.2207	1.9	4.4
ClimateId7	12345	22-06-1983	2.6	22.7	15.6	16.4759	2.8	4.0
ClimateId7	12345	23-06-1983	0.0	23.5	10.1	21.4222	2.1	4.5
ClimateId7	12345	24-06-1983	0.0	25.8	11.0	24.7413	3.1	5.0
ClimateId7	12345	25-06-1983	0.0	27.8	12.8	23.2029	2.4	4.8
ClimateId7	12345	26-06-1983	0.0	28.5	15.8	22.7427	2.3	5.2
ClimateId7	12345	27-06-1983	0.0	27.6	15.6	21.9921	2.5	5.0
ClimateId7	12345	28-06-1983	7.1	19.6	14.4	18.5611	3.6	4.3
ClimateId7	12345	29-06-1983	0.0	21.1	10.0	20.9981	2.4	4.2
ClimateId7	12345	30-06-1983	0.0	24.1	10.0	23.9704	2.0	4.5
ClimateId7	12345	01-07-1983	0.0	25.9	11.7	24.0545	3.5	5.1
ClimateId7	12345	02-07-1983	0.3	23.5	15.0	18.1376	4.9	4.6
ClimateId7	12345	03-07-1983	0.0	26.0	14.6	21.245	2.7	4.9
ClimateId7	12345	04-07-1983	0.0	27.8	13.6	23.8399	2.0	5.1
ClimateId7	12345	05-07-1983	0.0	28.5	14.6	23.6216	2.3	5.2
ClimateId7	12345	06-07-1983	0.0	30.4	17.1	22.9429	3.2	5.8
ClimateId7	12345	07-07-1983	0.0	31.5	17.7	23.3875	2.8	5.8
ClimateId7	12345	08-07-1983	1.5	29.5	18.5	20.5902	4.1	5.8
ClimateId7	12345	09-07-1983	0.0	29.8	15.2	23.9234	2.7	5.7
ClimateId7	12345	10-07-1983	0.0	30.6	16.1	23.8332	2.4	5.7
ClimateId7	12345	11-07-1983	1.5	29.4	16.7	22.1904	3.1	5.6
ClimateId7	12345	12-07-1983	0.3	28.4	17.2	20.7179	4.1	5.6
ClimateId7	12345	13-07-1983	0.5	29.0	18.0	20.4584	4.9	6.0
ClimateId7	12345	14-07-1983	1.3	24.0	17.3	15.6019	4.3	4.7
ClimateId7	12345	15-07-1983	0.0	26.7	16.0	19.9829	2.8	4.8
ClimateId7	12345	16-07-1983	0.1	30.0	14.8	24.019	2.5	5.5
ClimateId7	12345	17-07-1983	0.0	31.3	17.1	23.0565	1.6	5.3
ClimateId7	12345	18-07-1983	0.0	33.8	16.5	25.5782	2.6	6.1
ClimateId7	12345	19-07-1983	0.0	31.8	20.2	21.7284	2.7	5.7
ClimateId7	12345	20-07-1983	0.9	28.7	19.0	18.5934	4.2	5.6
ClimateId7	12345	21-07-1983	0.0	23.3	14.0	18.4086	4.6	5.4
ClimateId7	12345	22-07-1983	0.0	27.0	9.9	24.4513	2.8	4.9
ClimateId7	12345	23-07-1983	0.0	30.5	15.7	23.0673	3.6	5.9
ClimateId7	12345	24-07-1983	0.5	28.9	15.1	22.1372	2.3	4.9
ClimateId7	12345	25-07-1983	1.6	27.4	17.2	18.6844	2.8	4.7
ClimateId7	12345	26-07-1983	0.0	31.0	13.0	24.507	1.4	4.9
ClimateId7	12345	27-07-1983	0.0	36.1	15.4	25.7752	1.2	5.4
ClimateId7	12345	28-07-1983	0.0	34.2	20.4	21.6951	2.5	5.8
ClimateId7	12345	29-07-1983	1.8	25.8	19.3	14.2136	4.0	4.5
ClimateId7	12345	30-07-1983	0.0	29.1	19.1	18.1621	4.4	5.7
ClimateId7	12345	31-07-1983	0.0	29.1	14.5	21.098	1.7	4.5
ClimateId7	12345	01-08-1983	0.0	33.7	17.2	23.4033	4.3	6.5
ClimateId7	12345	02-08-1983	1.5	27.8	18.9	16.6631	4.0	4.8
ClimateId7	12345	03-08-1983	2.8	19.2	14.3	11.9239	6.7	3.9
ClimateId7	12345	04-08-1983	0.6	17.0	10.9	13.4168	5.6	3.7
ClimateId7	12345	05-08-1983	2.3	20.6	10.9	15.2572	4.0	3.3
ClimateId7	12345	06-08-1983	1.3	17.7	12.7	14.9886	2.9	3.2
ClimateId7	12345	07-08-1983	0.5	18.9	12.2	14.9073	3.3	3.0
ClimateId7	12345	08-08-1983	0.0	23.9	14.5	16.6419	4.2	3.9
ClimateId7	12345	09-08-1983	0.0	27.9	15.1	19.5413	2.7	4.4
ClimateId7	12345	10-08-1983	0.0	28.2	14.8	19.8884	2.1	4.3
ClimateId7	12345	11-08-1983	0.2	27.9	15.1	19.3232	2.6	4.4
ClimateId7	12345	12-08-1983	0.0	27.7	15.8	18.3997	3.3	4.6
ClimateId7	12345	13-08-1983	0.6	21.8	15.6	14.8162	5.7	4.1
ClimateId7	12345	14-08-1983	0.0	22.4	13.2	16.2343	3.8	4.1
ClimateId7	12345	15-08-1983	0.0	25.2	9.3	20.2227	2.6	4.0
ClimateId7	12345	16-08-1983	0.0	28.5	13.7	19.513	4.1	4.8
ClimateId7	12345	17-08-1983	0.1	25.9	15.2	16.7888	2.6	3.8
ClimateId7	12345	18-08-1983	0.1	28.0	16.5	17.2947	2.7	4.2
ClimateId7	12345	19-08-1983	0.0	29.6	14.9	19.5223	1.7	4.1
ClimateId7	12345	20-08-1983	0.0	30.0	14.4	20.0632	2.0	4.3
ClimateId7	12345	21-08-1983	0.0	30.1	15.1	19.574	1.5	4.1
ClimateId7	12345	22-08-1983	0.0	30.4	14.6	18.9291	1.9	4.1
ClimateId7	12345	23-08-1983	0.0	29.7	16.6	17.8033	1.9	4.2
ClimateId7	12345	24-08-1983	0.0	30.1	16.9	17.8007	3.1	4.6
ClimateId7	12345	25-08-1983	1.7	24.1	18.4	10.9895	2.1	2.9
ClimateId7	12345	26-08-1983	0.0	28.3	14.8	17.6941	1.5	3.6
ClimateId7	12345	27-08-1983	0.0	28.5	15.1	17.5094	1.7	3.8
ClimateId7	12345	28-08-1983	0.0	28.4	13.0	18.5909	1.2	3.6
ClimateId7	12345	29-08-1983	0.1	23.6	15.6	12.9903	3.1	3.5
ClimateId7	12345	30-08-1983	0.0	25.4	14.2	15.2321	2.2	3.3
ClimateId7	12345	31-08-1983	0.0	27.2	14.4	16.3831	2.5	3.6
ClimateId7	12345	01-09-1983	0.0	28.2	15.8	15.967	3.9	4.5
ClimateId7	12345	02-09-1983	0.0	27.3	15.5	14.6249	4.5	4.3
ClimateId7	12345	03-09-1983	10.2	22.4	16.6	10.0774	3.5	2.9
ClimateId7	12345	04-09-1983	6.8	19.7	11.1	12.7722	4.7	3.4
ClimateId7	12345	05-09-1983	0.0	22.4	9.0	15.9826	3.2	3.0
ClimateId7	12345	06-09-1983	0.0	23.0	13.1	13.2547	3.3	3.3
ClimateId7	12345	07-09-1983	0.0	19.1	13.5	9.719	4.2	3.7
ClimateId7	12345	08-09-1983	0.0	19.7	8.6	13.9754	3.0	3.1
ClimateId7	12345	09-09-1983	0.0	24.5	6.5	18.0307	2.2	2.8
ClimateId7	12345	10-09-1983	0.0	29.5	13.4	16.8018	3.5	3.9
ClimateId7	12345	11-09-1983	8.7	20.8	12.9	11.4311	2.4	2.6
ClimateId7	12345	12-09-1983	5.1	17.0	11.0	9.6208	4.3	2.5
ClimateId7	12345	13-09-1983	0.0	18.7	10.1	11.5534	3.8	2.9
ClimateId7	12345	14-09-1983	0.0	22.0	8.3	14.3109	2.2	2.4
ClimateId7	12345	15-09-1983	0.0	25.9	13.0	14.0753	2.8	3.1
ClimateId7	12345	16-09-1983	0.1	21.1	12.9	10.8396	2.4	2.3
ClimateId7	12345	17-09-1983	3.7	15.8	9.6	9.2669	2.9	1.8
ClimateId7	12345	18-09-1983	0.0	17.8	10.9	9.6369	5.1	2.9
ClimateId7	12345	19-09-1983	0.0	21.6	8.3	13.5404	2.4	2.4
ClimateId7	12345	20-09-1983	0.0	23.8	8.6	14.4875	3.5	2.7
ClimateId7	12345	21-09-1983	0.0	21.2	8.3	13.0687	1.8	2.0
ClimateId7	12345	22-09-1983	0.1	24.4	13.2	11.9804	3.7	3.2
ClimateId7	12345	23-09-1983	0.0	18.9	9.4	10.6534	2.2	2.3
ClimateId7	12345	24-09-1983	0.0	20.5	5.0	13.9216	1.7	1.9
ClimateId7	12345	25-09-1983	1.5	16.8	11.1	7.8317	5.6	3.2
ClimateId7	12345	26-09-1983	0.0	19.8	8.2	11.5246	2.7	2.4
ClimateId7	12345	27-09-1983	0.0	21.6	4.5	14.1244	1.4	1.9
ClimateId7	12345	28-09-1983	0.0	21.6	4.8	13.7897	1.5	1.7
ClimateId7	12345	29-09-1983	0.0	21.3	7.8	11.5842	2.7	1.9
ClimateId7	12345	30-09-1983	0.0	21.8	10.6	10.7226	3.0	2.1
ClimateId7	12345	01-10-1983	0.0	14.6	9.4	6.8106	4.5	2.9
ClimateId7	12345	02-10-1983	0.0	14.9	-0.2	12.3234	2.6	1.6
ClimateId7	12345	03-10-1983	3.2	18.4	8.9	9.3492	2.4	1.3
ClimateId7	12345	04-10-1983	0.0	24.5	12.3	9.8206	2.7	2.0
ClimateId7	12345	05-10-1983	0.0	25.3	11.0	11.4635	2.8	2.2
ClimateId7	12345	06-10-1983	0.6	20.5	10.7	9.1055	4.1	2.1
ClimateId7	12345	07-10-1983	0.0	19.4	9.4	9.1159	2.7	2.0
ClimateId7	12345	08-10-1983	0.2	19.1	7.2	9.8543	3.6	1.9
ClimateId7	12345	09-10-1983	4.5	15.5	8.5	7.2836	5.6	1.7
ClimateId7	12345	10-10-1983	0.1	16.1	5.9	8.6193	1.9	1.2
ClimateId7	12345	11-10-1983	4.1	13.0	8.5	5.3296	2.4	0.9
ClimateId7	12345	12-10-1983	4.0	13.1	7.8	5.7554	5.0	2.0
ClimateId7	12345	13-10-1983	0.0	16.9	3.6	9.7544	2.6	1.4
ClimateId7	12345	14-10-1983	0.0	17.0	6.5	8.3377	3.3	1.6
ClimateId7	12345	15-10-1983	0.1	17.1	6.6	8.2133	3.5	1.4
ClimateId7	12345	16-10-1983	0.0	16.6	5.7	8.36	3.3	1.2
ClimateId7	12345	17-10-1983	2.9	11.4	7.8	4.4256	4.4	1.2
ClimateId7	12345	18-10-1983	0.1	13.6	7.1	5.8982	4.1	1.8
ClimateId7	12345	19-10-1983	0.0	15.9	4.1	8.2431	2.6	1.0
ClimateId7	12345	20-10-1983	0.0	14.6	10.8	3.7869	2.6	1.4
